Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
60803158,00000521,false,Rx,0,6,00,03,00,00,02,6A,00,00,
60811220,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60821224,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60821412,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60823157,00000521,false,Rx,0,6,00,04,00,00,02,6E,00,00,
60831232,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60832092,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
60834243,00000523,false,Rx,0,6,02,02,00,04,7A,20,00,00,
60835254,00000524,false,Rx,0,6,03,02,00,00,00,00,00,00,
60837144,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
60839612,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
60841226,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60841408,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60843268,00000521,false,Rx,0,6,00,05,00,00,02,66,00,00,
60851233,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60852323,00000272,false,Rx,0,8,5F,F3,71,11,FF,FF,FF,FF,
60856223,00000522,false,Rx,0,6,01,02,00,04,7A,30,00,00,
60861235,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60861486,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
60861732,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
60861955,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
60862137,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60862372,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
60862618,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
60862852,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
60863140,00000521,false,Rx,0,6,00,06,00,00,02,59,00,00,
60871246,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60873747,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
60873999,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
60879634,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
60881249,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60881430,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60883228,00000521,false,Rx,0,6,00,07,00,00,02,6A,00,00,
60891255,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60894209,00000523,false,Rx,0,6,02,03,00,04,7A,2B,00,00,
60895237,00000524,false,Rx,0,6,03,03,FF,FF,FF,E0,00,00,
60901257,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60901445,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60903265,00000521,false,Rx,0,6,00,08,00,00,02,6E,00,00,
60911257,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60916206,00000522,false,Rx,0,6,01,03,00,04,7A,1A,00,00,
60919614,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
60921270,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60921451,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60923123,00000521,false,Rx,0,6,00,09,00,00,02,63,00,00,
60931265,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60937144,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
60941269,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60941459,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60943204,00000521,false,Rx,0,6,00,0A,00,00,02,72,00,00,
60951277,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60954210,00000523,false,Rx,0,6,02,04,00,04,7A,48,00,00,
60955216,00000524,false,Rx,0,6,03,04,00,00,00,14,00,00,
60959581,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
60961279,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60961525,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
60961715,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60961959,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
60962183,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
60962418,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
60962663,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
60962918,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
60963143,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
60963377,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
60963622,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
60963870,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
60964073,00000521,false,Rx,0,6,00,0B,00,00,02,69,00,00,
60964317,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
60971302,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60973742,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
60973992,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
60976113,00000522,false,Rx,0,6,01,04,00,04,7A,5B,00,00,
60981305,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60981485,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
60983114,00000521,false,Rx,0,6,00,0C,00,00,02,6E,00,00,
60991302,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
60999609,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
61001307,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61001491,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61003191,00000521,false,Rx,0,6,00,0D,00,00,02,6C,00,00,
61011313,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61014183,00000523,false,Rx,0,6,02,05,00,04,7A,3D,00,00,
61015213,00000524,false,Rx,0,6,03,05,FF,FF,FF,F6,00,00,
61021315,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61021495,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61023218,00000521,false,Rx,0,6,00,0E,00,00,02,6C,00,00,
61031313,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61032636,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
61036187,00000522,false,Rx,0,6,01,05,00,04,7A,4B,00,00,
61037151,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
61039597,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
61041317,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61041499,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61043096,00000521,false,Rx,0,6,00,0F,00,00,02,75,00,00,
61051321,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61052453,00000272,false,Rx,0,8,D1,F4,71,11,FF,FF,FF,FF,
61061324,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61061576,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
61061821,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
61062045,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
61062227,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61062460,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
61062716,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
61062941,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
61063175,00000521,false,Rx,0,6,00,00,00,00,02,6C,00,00,
61071336,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61073709,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
61073960,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
61074173,00000523,false,Rx,0,6,02,06,00,04,7A,37,00,00,
61075195,00000524,false,Rx,0,6,03,06,00,00,00,37,00,00,
61079617,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
61081337,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61081519,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61083219,00000521,false,Rx,0,6,00,01,00,00,02,75,00,00,
61091343,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61096166,00000522,false,Rx,0,6,01,06,00,04,7A,38,00,00,
61101347,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61101536,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61103081,00000521,false,Rx,0,6,00,02,00,00,02,69,00,00,
61111347,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61119593,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
61119844,0000035D,false,Rx,0,8,01,00,00,00,00,00,00,00,
61121358,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61121541,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61123159,00000521,false,Rx,0,6,00,03,00,00,02,66,00,00,
61131357,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61134162,00000523,false,Rx,0,6,02,07,00,04,7A,54,00,00,
61135180,00000524,false,Rx,0,6,03,07,FF,FF,FF,E8,00,00,
61137162,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
61141357,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61141546,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61143196,00000521,false,Rx,0,6,00,04,00,00,02,67,00,00,
61151366,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61156062,00000522,false,Rx,0,6,01,07,00,04,7A,24,00,00,
61159578,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
61159817,000005BD,false,Rx,0,8,B1,80,00,00,00,00,00,00,
61161363,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61161627,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
61161798,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61162043,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
61162277,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
61162514,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
61162759,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
61163004,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
61163227,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
61163462,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
61163710,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
61163954,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
61164157,00000521,false,Rx,0,6,00,05,00,00,02,80,00,00,
61164402,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
61171387,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61173708,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
61173959,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
61181389,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61181568,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61183061,00000521,false,Rx,0,6,00,06,00,00,02,6E,00,00,
61191398,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61194141,00000523,false,Rx,0,6,02,08,00,04,7A,66,00,00,
61195169,00000524,false,Rx,0,6,03,08,00,00,00,25,00,00,
61199607,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
61201399,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61201582,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61203177,00000521,false,Rx,0,6,00,07,00,00,02,62,00,00,
61211396,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61216136,00000522,false,Rx,0,6,01,08,00,04,7A,38,00,00,
61221401,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61221580,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61223135,00000521,false,Rx,0,6,00,08,00,00,02,66,00,00,
61231410,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61232766,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
61237141,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
61239621,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
61241413,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61241595,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61243128,00000521,false,Rx,0,6,00,09,00,00,02,59,00,00,
61251412,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61252798,00000272,false,Rx,0,8,8C,F5,71,11,FF,FF,FF,FF,
61254130,00000523,false,Rx,0,6,02,09,00,04,7A,39,00,00,
61255151,00000524,false,Rx,0,6,03,09,00,00,00,22,00,00,
61261419,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61261660,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
61261906,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
61262140,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
61262321,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61262557,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
61262801,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
61263025,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
61263227,00000521,false,Rx,0,6,00,0A,00,00,02,57,00,00,
61271431,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
61273700,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
61273961,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
61276123,00000522,false,Rx,0,6,01,09,00,04,7A,2A,00,00,
61279567,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
61281432,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
61281615,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61283116,00000521,false,Rx,0,6,00,0B,00,00,02,8D,00,00,
61291439,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61301434,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61301624,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61303117,00000521,false,Rx,0,6,00,0C,00,00,02,6B,00,00,
61311442,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61314112,00000523,false,Rx,0,6,02,0A,00,04,7A,4A,00,00,
61315128,00000524,false,Rx,0,6,03,0A,FF,FF,FF,EE,00,00,
61319597,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
61321442,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61321626,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61323146,00000521,false,Rx,0,6,00,0D,00,00,02,58,00,00,
61331449,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61336093,00000522,false,Rx,0,6,01,0A,00,04,7A,4F,00,00,
61337133,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
61341452,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61341632,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61343029,00000521,false,Rx,0,6,00,0E,00,00,02,7C,00,00,
61351449,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61359599,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
61361454,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61361707,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
61361888,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61362132,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
61362357,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
61362602,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
61362847,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
61363092,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
61363316,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
61363551,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
61363797,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
61364043,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
61364245,00000521,false,Rx,0,6,00,0F,00,00,02,70,00,00,
61364490,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
61371478,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61373714,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
61373966,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
61374168,00000523,false,Rx,0,6,02,0B,00,04,7A,50,00,00,
61375127,00000524,false,Rx,0,6,03,0B,00,00,00,08,00,00,
61381480,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61381659,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61383141,00000521,false,Rx,0,6,00,00,00,00,02,76,00,00,
61391488,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61396088,00000522,false,Rx,0,6,01,0B,00,04,7A,4B,00,00,
61399581,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
61401492,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61401669,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61403089,00000521,false,Rx,0,6,00,01,00,00,02,87,00,00,
61404853,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
61405087,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
61405333,00000356,false,Rx,0,8,A6,72,FA,FF,E1,00,00,00,
61407216,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
61407440,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
61409195,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
61411219,00000373,false,Rx,0,8,8E,0D,AA,0D,27,01,28,01,
61411487,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61413230,00000379,false,Rx,0,8,D2,00,00,00,01,00,00,00,
61415244,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
61421491,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61421679,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61423078,00000521,false,Rx,0,6,00,02,00,00,02,5F,00,00,
61431499,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61433114,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
61434089,00000523,false,Rx,0,6,02,0C,00,04,7A,41,00,00,
61435100,00000524,false,Rx,0,6,03,0C,FF,FF,FF,E4,00,00,
61437138,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
61439604,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
61441503,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61441681,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61443132,00000521,false,Rx,0,6,00,03,00,00,02,6C,00,00,
61449675,0000035D,false,Rx,0,8,02,00,88,08,00,00,20,F0,
61451502,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61453347,00000272,false,Rx,0,8,6B,F6,71,11,FF,FF,FF,FF,
61456068,00000522,false,Rx,0,6,01,0C,00,04,7A,57,00,00,
61461503,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61461754,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
61461998,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
61462223,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
61462405,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61462639,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
61462894,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
61463119,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
61463321,00000521,false,Rx,0,6,00,04,00,00,02,65,00,00,
61471515,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61473710,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
61473971,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
61479555,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
61481517,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61481705,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61483062,00000521,false,Rx,0,6,00,05,00,00,02,6A,00,00,
61491525,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61494057,00000523,false,Rx,0,6,02,0D,00,04,7A,16,00,00,
61495084,00000524,false,Rx,0,6,03,0D,00,00,00,1E,00,00,
61501528,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61501705,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61503104,00000521,false,Rx,0,6,00,06,00,00,02,62,00,00,
61511525,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61516052,00000522,false,Rx,0,6,01,0D,00,04,7A,28,00,00,
61519577,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
61521529,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61521717,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61522970,00000521,false,Rx,0,6,00,07,00,00,02,4D,00,00,
61523329,000003C3,false,Rx,0,8,83,14,08,82,20,08,82,20,
61531533,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
61537146,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
61541537,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
61541725,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61543050,00000521,false,Rx,0,6,00,08,00,00,02,51,00,00,
61551546,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
61554057,00000523,false,Rx,0,6,02,0E,00,04,7A,2F,00,00,
61555073,00000524,false,Rx,0,6,03,0E,FF,FF,FF,FC,00,00,
61559584,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
61561547,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
61561798,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
61561979,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61562224,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
61562448,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
61562683,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
61562928,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
61563183,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
61563407,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
61563632,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
61563889,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
61564134,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
61564337,00000521,false,Rx,0,6,00,09,00,00,02,7A,00,00,
61564582,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
61571569,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61573711,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
61573962,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
61576040,00000522,false,Rx,0,6,01,0E,00,04,7A,45,00,00,
61581571,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61581748,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61583042,00000521,false,Rx,0,6,00,0A,00,00,02,5B,00,00,
61591568,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61599601,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
61601573,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61601761,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61602961,00000521,false,Rx,0,6,00,0B,00,00,02,6D,00,00,
61608341,00000614,false,Rx,0,8,F0,10,0A,62,17,04,80,55,
61611581,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61614048,00000523,false,Rx,0,6,02,0F,00,04,7A,43,00,00,
61615066,00000524,false,Rx,0,6,03,0F,00,00,00,0C,00,00,
61621582,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61621760,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61623075,00000521,false,Rx,0,6,00,0C,00,00,02,73,00,00,
61631580,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61633606,00000337,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
61633876,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
61635954,00000522,false,Rx,0,6,01,0F,00,04,7A,5D,00,00,
61637121,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
61639558,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
61641583,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61641771,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61642950,00000521,false,Rx,0,6,00,0D,00,00,02,64,00,00,
61651591,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61653522,00000272,false,Rx,0,8,36,F7,71,11,FF,FF,FF,FF,
61661595,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61661847,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
61662092,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
61662315,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
61662498,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61662732,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
61662977,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
61663211,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
61663404,00000521,false,Rx,0,6,00,0E,00,00,02,67,00,00,
61671606,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61673705,00000100,false,Rx,0,8,01,00,00,00,3D,09,62,12,
61673956,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
61674160,00000523,false,Rx,0,6,02,00,00,04,7A,2D,00,00,
61675045,00000524,false,Rx,0,6,03,00,FF,FF,FF,F0,00,00,
61679551,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
61681606,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
61681794,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
61683067,00000521,false,Rx,0,6,00,0F,00,00,02,6F,00,00,
